report_id,region_id,office_code,app_combo,app_type,avg_days,performance_standard,percent_in_standard,source_file
2019_2020_Q1,province_average,Prov / Avg.,A1,A1_L,47.625,30,12.5,22 14 2019-04-01_2019-06-30 LTBAvgDayFirstHearing Q1 2019-2020.xlsx
2019_2020_Q1,province_average,Prov / Avg.,A1,A1_T,54.80952380952381,30,4.761904761904762,22 14 2019-04-01_2019-06-30 LTBAvgDayFirstHearing Q1 2019-2020.xlsx
2019_2020_Q1,province_average,Prov / Avg.,A1/A2,A1_L,33.666666666666664,30,66.66666666666666,22 14 2019-04-01_2019-06-30 LTBAvgDayFirstHearing Q1 2019-2020.xlsx
2019_2020_Q1,province_average,Prov / Avg.,A1/A2,A2_L,33.666666666666664,30,66.66666666666666,22 14 2019-04-01_2019-06-30 LTBAvgDayFirstHearing Q1 2019-2020.xlsx
2019_2020_Q1,province_average,Prov / Avg.,A1/L1,A1_L,38.0,30,0.0,22 14 2019-04-01_2019-06-30 LTBAvgDayFirstHearing Q1 2019-2020.xlsx
2019_2020_Q1,province_average,Prov / Avg.,A1/L1,L1,38.0,30,0.0,22 14 2019-04-01_2019-06-30 LTBAvgDayFirstHearing Q1 2019-2020.xlsx
2019_2020_Q1,province_average,Prov / Avg.,A1/L1/L2,A1_L,41.5,30,0.0,22 14 2019-04-01_2019-06-30 LTBAvgDayFirstHearing Q1 2019-2020.xlsx
2019_2020_Q1,province_average,Prov / Avg.,A1/L1/L2,L1,41.5,30,0.0,22 14 2019-04-01_2019-06-30 LTBAvgDayFirstHearing Q1 2019-2020.xlsx
2019_2020_Q1,province_average,Prov / Avg.,A1/L1/L2,L2,41.5,30,0.0,22 14 2019-04-01_2019-06-30 LTBAvgDayFirstHearing Q1 2019-2020.xlsx
2019_2020_Q1,province_average,Prov / Avg.,A1/L2,A1_L,49.0,30,0.0,22 14 2019-04-01_2019-06-30 LTBAvgDayFirstHearing Q1 2019-2020.xlsx
2019_2020_Q1,province_average,Prov / Avg.,A1/L2,L2,49.0,30,0.0,22 14 2019-04-01_2019-06-30 LTBAvgDayFirstHearing Q1 2019-2020.xlsx
2019_2020_Q1,province_average,Prov / Avg.,A1/T1,A1_T,67.0,30,0.0,22 14 2019-04-01_2019-06-30 LTBAvgDayFirstHearing Q1 2019-2020.xlsx
