report_id,region_id,office_code,app_combo,app_type,avg_days,performance_standard,percent_in_standard,source_file
2019_2020_Q2,province_average,Prov / Avg.,A1,A1_L,57.206896551724135,30,0.0,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A1,A1_T,48.23076923076923,30,7.6923076923076925,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A1/L2,A1_L,48.0,30,0.0,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A1/L2,L2,48.0,30,0.0,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A1/T1/T2,A1_T,33.0,30,0.0,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A1/T1/T2,T1,33.0,30,0.0,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A1/T1/T2,T2,33.0,30,0.0,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A1/T2,A1_T,7.0,30,100.0,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A1/T2,T2,7.0,30,100.0,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A1/T2/T6,A1_T,74.0,30,0.0,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A1/T2/T6,T2,74.0,30,0.0,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A1/T2/T6,T6,74.0,30,0.0,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A1/T6,A1_T,162.0,30,0.0,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A1/T6,T6,162.0,30,0.0,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A2,A2_L,51.827586206896555,30,6.896551724137931,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A2,A2_T,63.19047619047619,30,4.761904761904762,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A2/L1,A2_L,46.0,30,0.0,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A2/L1,L1,46.0,30,0.0,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A2/L2,A2_L,42.333333333333336,30,0.0,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A2/L2,L2,42.333333333333336,30,0.0,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A2/L2/L3,A2_L,31.0,30,0.0,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A2/L2/L3,L2,31.0,30,0.0,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A2/L2/L3,L3,31.0,30,0.0,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A2/L8,A2_L,74.0,30,0.0,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A2/L8,L8,74.0,30,0.0,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A2/L9,A2_L,40.0,30,0.0,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A2/L9,L9,40.0,30,0.0,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A2/T1,A2_T,66.66666666666667,30,33.33333333333333,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A2/T1,T1,66.66666666666667,30,33.33333333333333,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A2/T2,A2_T,113.0,30,0.0,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A2/T2,T2,113.0,30,0.0,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
2019_2020_Q2,province_average,Prov / Avg.,A4/T2,A4_T,63.0,30,0.0,22 15 2019-07-01_2019-09-30 LTBAvgDayFirstHearing Q2 2019-2020.xlsx
