report_id,region_id,office_code,app_combo,app_type,avg_days,performance_standard,percent_in_standard,source_file
2017_2018_Q2,province_average,Prov / Avg.,A1,A1_L,37.23809523809524,30,14.285714285714285,22 6 2017-07-01_2017-09-30 LTBAvgDayFirstHearing Q2 2017-18.xlsx
2017_2018_Q2,province_average,Prov / Avg.,A1,A1_T,46.78947368421053,30,15.789473684210526,22 6 2017-07-01_2017-09-30 LTBAvgDayFirstHearing Q2 2017-18.xlsx
2017_2018_Q2,province_average,Prov / Avg.,A1/A2,A1_L,30.0,30,0.0,22 6 2017-07-01_2017-09-30 LTBAvgDayFirstHearing Q2 2017-18.xlsx
2017_2018_Q2,province_average,Prov / Avg.,A1/A2,A2_L,30.0,30,0.0,22 6 2017-07-01_2017-09-30 LTBAvgDayFirstHearing Q2 2017-18.xlsx
2017_2018_Q2,province_average,Prov / Avg.,A1/L2,A1_L,42.5,30,0.0,22 6 2017-07-01_2017-09-30 LTBAvgDayFirstHearing Q2 2017-18.xlsx
2017_2018_Q2,province_average,Prov / Avg.,A1/L2,L2,42.5,30,0.0,22 6 2017-07-01_2017-09-30 LTBAvgDayFirstHearing Q2 2017-18.xlsx
2017_2018_Q2,province_average,Prov / Avg.,A1/T2/T6,A1_T,51.0,30,0.0,22 6 2017-07-01_2017-09-30 LTBAvgDayFirstHearing Q2 2017-18.xlsx
2017_2018_Q2,province_average,Prov / Avg.,A1/T2/T6,T2,51.0,30,0.0,22 6 2017-07-01_2017-09-30 LTBAvgDayFirstHearing Q2 2017-18.xlsx
2017_2018_Q2,province_average,Prov / Avg.,A1/T2/T6,T6,51.0,30,0.0,22 6 2017-07-01_2017-09-30 LTBAvgDayFirstHearing Q2 2017-18.xlsx
2017_2018_Q2,province_average,Prov / Avg.,A2,A2_L,31.436781609195403,30,31.03448275862069,22 6 2017-07-01_2017-09-30 LTBAvgDayFirstHearing Q2 2017-18.xlsx
2017_2018_Q2,province_average,Prov / Avg.,A2,A2_T,38.07692307692308,30,23.076923076923077,22 6 2017-07-01_2017-09-30 LTBAvgDayFirstHearing Q2 2017-18.xlsx
2017_2018_Q2,province_average,Prov / Avg.,A2/L1,A2_L,26.6,30,40.0,22 6 2017-07-01_2017-09-30 LTBAvgDayFirstHearing Q2 2017-18.xlsx
2017_2018_Q2,province_average,Prov / Avg.,A2/L1,L1,26.6,30,40.0,22 6 2017-07-01_2017-09-30 LTBAvgDayFirstHearing Q2 2017-18.xlsx
2017_2018_Q2,province_average,Prov / Avg.,A2/L2,A2_L,37.2,30,20.0,22 6 2017-07-01_2017-09-30 LTBAvgDayFirstHearing Q2 2017-18.xlsx
2017_2018_Q2,province_average,Prov / Avg.,A2/L2,L2,37.2,30,20.0,22 6 2017-07-01_2017-09-30 LTBAvgDayFirstHearing Q2 2017-18.xlsx
2017_2018_Q2,province_average,Prov / Avg.,A2/L3,A2_L,17.0,30,100.0,22 6 2017-07-01_2017-09-30 LTBAvgDayFirstHearing Q2 2017-18.xlsx
2017_2018_Q2,province_average,Prov / Avg.,A2/L3,L3,17.0,30,100.0,22 6 2017-07-01_2017-09-30 LTBAvgDayFirstHearing Q2 2017-18.xlsx
2017_2018_Q2,province_average,Prov / Avg.,A2/T1,A2_T,37.0,30,50.0,22 6 2017-07-01_2017-09-30 LTBAvgDayFirstHearing Q2 2017-18.xlsx
2017_2018_Q2,province_average,Prov / Avg.,A2/T1,T1,37.0,30,50.0,22 6 2017-07-01_2017-09-30 LTBAvgDayFirstHearing Q2 2017-18.xlsx
2017_2018_Q2,province_average,Prov / Avg.,A2/T1/T2/T6,A2_T,25.0,30,100.0,22 6 2017-07-01_2017-09-30 LTBAvgDayFirstHearing Q2 2017-18.xlsx
2017_2018_Q2,province_average,Prov / Avg.,A2/T1/T2/T6,T1,25.0,30,100.0,22 6 2017-07-01_2017-09-30 LTBAvgDayFirstHearing Q2 2017-18.xlsx
2017_2018_Q2,province_average,Prov / Avg.,A2/T1/T2/T6,T2,25.0,30,100.0,22 6 2017-07-01_2017-09-30 LTBAvgDayFirstHearing Q2 2017-18.xlsx
2017_2018_Q2,province_average,Prov / Avg.,A2/T1/T2/T6,T6,25.0,30,100.0,22 6 2017-07-01_2017-09-30 LTBAvgDayFirstHearing Q2 2017-18.xlsx
