report_id,region_id,office_code,app_combo,app_type,avg_days,performance_standard,percent_in_standard,source_file
2024_2025_Q3,province_average,Prov / Avg.,A1,A1_L,152.62745098039215,30,0.0,22 55 2024-10-01_2024-12-31 LTBAvgDayFirstHearing Q3 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q3,province_average,Prov / Avg.,A1,A1_T,135.4848484848485,30,0.0,22 55 2024-10-01_2024-12-31 LTBAvgDayFirstHearing Q3 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q3,province_average,Prov / Avg.,A1/A2,A1_L,236.0,30,0.0,22 55 2024-10-01_2024-12-31 LTBAvgDayFirstHearing Q3 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q3,province_average,Prov / Avg.,A1/A2,A1_T,52.0,30,0.0,22 55 2024-10-01_2024-12-31 LTBAvgDayFirstHearing Q3 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q3,province_average,Prov / Avg.,A1/A2,A2_L,236.0,30,0.0,22 55 2024-10-01_2024-12-31 LTBAvgDayFirstHearing Q3 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q3,province_average,Prov / Avg.,A1/A2,A2_T,52.0,30,0.0,22 55 2024-10-01_2024-12-31 LTBAvgDayFirstHearing Q3 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q3,province_average,Prov / Avg.,A1/A2/T2/T6,A1_T,459.0,30,0.0,22 55 2024-10-01_2024-12-31 LTBAvgDayFirstHearing Q3 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q3,province_average,Prov / Avg.,A1/A2/T2/T6,A2_T,459.0,30,0.0,22 55 2024-10-01_2024-12-31 LTBAvgDayFirstHearing Q3 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q3,province_average,Prov / Avg.,A1/A2/T2/T6,T2,459.0,30,0.0,22 55 2024-10-01_2024-12-31 LTBAvgDayFirstHearing Q3 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q3,province_average,Prov / Avg.,A1/A2/T2/T6,T6,459.0,30,0.0,22 55 2024-10-01_2024-12-31 LTBAvgDayFirstHearing Q3 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q3,province_average,Prov / Avg.,A1/T1,A1_T,82.8,30,0.0,22 55 2024-10-01_2024-12-31 LTBAvgDayFirstHearing Q3 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q3,province_average,Prov / Avg.,A1/T1,T1,82.8,30,0.0,22 55 2024-10-01_2024-12-31 LTBAvgDayFirstHearing Q3 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q3,province_average,Prov / Avg.,A1/T2,A1_T,107.5,30,0.5,22 55 2024-10-01_2024-12-31 LTBAvgDayFirstHearing Q3 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q3,province_average,Prov / Avg.,A1/T2,T2,107.5,30,0.5,22 55 2024-10-01_2024-12-31 LTBAvgDayFirstHearing Q3 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q3,province_average,Prov / Avg.,A1/T2/T6,A1_T,23.333333333333332,30,1.0,22 55 2024-10-01_2024-12-31 LTBAvgDayFirstHearing Q3 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q3,province_average,Prov / Avg.,A1/T2/T6,T2,23.333333333333332,30,1.0,22 55 2024-10-01_2024-12-31 LTBAvgDayFirstHearing Q3 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q3,province_average,Prov / Avg.,A1/T2/T6,T6,23.333333333333332,30,1.0,22 55 2024-10-01_2024-12-31 LTBAvgDayFirstHearing Q3 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q3,province_average,Prov / Avg.,A1/T3/T4/T6,A1_T,23.0,30,1.0,22 55 2024-10-01_2024-12-31 LTBAvgDayFirstHearing Q3 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q3,province_average,Prov / Avg.,A1/T3/T4/T6,T3,23.0,30,1.0,22 55 2024-10-01_2024-12-31 LTBAvgDayFirstHearing Q3 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q3,province_average,Prov / Avg.,A1/T3/T4/T6,T4,23.0,30,1.0,22 55 2024-10-01_2024-12-31 LTBAvgDayFirstHearing Q3 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q3,province_average,Prov / Avg.,A1/T3/T4/T6,T6,23.0,30,1.0,22 55 2024-10-01_2024-12-31 LTBAvgDayFirstHearing Q3 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q3,province_average,Prov / Avg.,A1/T6,A1_T,39.75,30,0.75,22 55 2024-10-01_2024-12-31 LTBAvgDayFirstHearing Q3 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q3,province_average,Prov / Avg.,A1/T6,T6,39.75,30,0.75,22 55 2024-10-01_2024-12-31 LTBAvgDayFirstHearing Q3 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q3,province_average,Prov / Avg.,A1/T6/T7,A1_T,23.0,30,1.0,22 55 2024-10-01_2024-12-31 LTBAvgDayFirstHearing Q3 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q3,province_average,Prov / Avg.,A1/T6/T7,T6,23.0,30,1.0,22 55 2024-10-01_2024-12-31 LTBAvgDayFirstHearing Q3 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q3,province_average,Prov / Avg.,A1/T6/T7,T7,23.0,30,1.0,22 55 2024-10-01_2024-12-31 LTBAvgDayFirstHearing Q3 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q3,province_average,Prov / Avg.,A1/T7,A1_T,36.666666666666664,30,0.6666666666666666,22 55 2024-10-01_2024-12-31 LTBAvgDayFirstHearing Q3 2024-2025 (Other applications) TOP.xlsx
