report_id,region_id,office_code,app_combo,app_type,avg_days,performance_standard,percent_in_standard,source_file
2024_2025_Q2,province_average,Prov / Avg.,A1,A1_L,198.7941176470588,30,0.0,22 53 2024-07-01_2024-09-30 LTBAvgDayFirstHearing Q2 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q2,province_average,Prov / Avg.,A1,A1_T,123.2,30,0.0,22 53 2024-07-01_2024-09-30 LTBAvgDayFirstHearing Q2 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q2,province_average,Prov / Avg.,A2,A2_L,216.03674540682414,30,0.0,22 53 2024-07-01_2024-09-30 LTBAvgDayFirstHearing Q2 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q2,province_average,Prov / Avg.,A2,A2_T,126.07692307692308,30,0.0,22 53 2024-07-01_2024-09-30 LTBAvgDayFirstHearing Q2 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q2,province_average,Prov / Avg.,A4,A4_L,268.6666666666667,30,0.0,22 53 2024-07-01_2024-09-30 LTBAvgDayFirstHearing Q2 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q2,province_average,Prov / Avg.,L1,L1,80.1,25,0.0013,22 52 2024-07-01_2024-09-30 LTBAvgDayFirstHearing Q2 2024-2025 (L1 & L9) TOP.xlsx
2024_2025_Q2,province_average,Prov / Avg.,L10,L10,235.4808743169399,30,0.0,22 53 2024-07-01_2024-09-30 LTBAvgDayFirstHearing Q2 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q2,province_average,Prov / Avg.,L2,L2,125.14567385757366,30,0.009,22 53 2024-07-01_2024-09-30 LTBAvgDayFirstHearing Q2 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q2,province_average,Prov / Avg.,L3,L3,38.5,30,0.0,22 53 2024-07-01_2024-09-30 LTBAvgDayFirstHearing Q2 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q2,province_average,Prov / Avg.,L4,L4,41.0,30,0.0,22 53 2024-07-01_2024-09-30 LTBAvgDayFirstHearing Q2 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q2,province_average,Prov / Avg.,L5,L5,323.11764705882354,30,0.0,22 53 2024-07-01_2024-09-30 LTBAvgDayFirstHearing Q2 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q2,province_average,Prov / Avg.,L7,L7,110.0,30,0.0,22 53 2024-07-01_2024-09-30 LTBAvgDayFirstHearing Q2 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q2,province_average,Prov / Avg.,L8,L8,115.2,30,0.0,22 53 2024-07-01_2024-09-30 LTBAvgDayFirstHearing Q2 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q2,province_average,Prov / Avg.,L9,L9,79.2,25,0.0,22 52 2024-07-01_2024-09-30 LTBAvgDayFirstHearing Q2 2024-2025 (L1 & L9) TOP.xlsx
2024_2025_Q2,province_average,Prov / Avg.,T1,T1,140.2797783933518,30,0.0,22 53 2024-07-01_2024-09-30 LTBAvgDayFirstHearing Q2 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q2,province_average,Prov / Avg.,T2,T2,253.57340025094103,30,0.066,22 53 2024-07-01_2024-09-30 LTBAvgDayFirstHearing Q2 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q2,province_average,Prov / Avg.,T3,T3,127.65384615384616,30,0.0,22 53 2024-07-01_2024-09-30 LTBAvgDayFirstHearing Q2 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q2,province_average,Prov / Avg.,T4,T4,206.0,30,0.0,22 53 2024-07-01_2024-09-30 LTBAvgDayFirstHearing Q2 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q2,province_average,Prov / Avg.,T5,T5,164.0408163265306,30,0.0,22 53 2024-07-01_2024-09-30 LTBAvgDayFirstHearing Q2 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q2,province_average,Prov / Avg.,T6,T6,284.16630669546436,30,0.004,22 53 2024-07-01_2024-09-30 LTBAvgDayFirstHearing Q2 2024-2025 (Other applications) TOP.xlsx
2024_2025_Q2,province_average,Prov / Avg.,T7,T7,232.2,30,0.0,22 53 2024-07-01_2024-09-30 LTBAvgDayFirstHearing Q2 2024-2025 (Other applications) TOP.xlsx
