report_id,region_id,office_code,app_combo,app_type,avg_days,performance_standard,percent_in_standard,source_file
2023_2024_Q1,province_average,Prov / Avg.,A1,A1_L,203.71428571428572,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,A1,A1_T,276.125,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,A1/L2,A1_L,29.0,30,1.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,A1/L2,L2,29.0,30,1.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,A2,A2_L,221.13636363636363,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,A2,A2_T,329.0,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,A2/L2,A2_L,225.0,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,A2/L2,L2,225.0,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,A4,A4_L,514.75,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L1,L1,134.4,25,0.001,22 42 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (L1 & L9) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L1/L2,L1,224.03729603729604,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L1/L2,L2,224.03729603729604,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L1/L2/L3,L1,55.0,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L1/L2/L3,L2,55.0,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L1/L2/L3,L3,55.0,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L1/L2/L8,L1,328.0,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L1/L2/L8,L2,328.0,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L1/L2/L8,L8,328.0,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L1/L3,L1,44.22222222222222,30,0.4444444444444444,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L1/L3,L3,44.22222222222222,30,0.4444444444444444,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L10,L10,270.0,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L2,L2,178.4264381884945,30,0.00416156670746634,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L2/L10,L10,57.0,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L2/L10,L2,57.0,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L2/L3,L2,84.2,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L2/L3,L3,84.2,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L2/L3/L9,L2,70.0,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L2/L3/L9,L3,70.0,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L2/L3/L9,L9,70.0,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L2/L7,L2,496.0,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L2/L7,L7,496.0,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L2/L9,L2,572.0,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L2/L9,L9,572.0,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L3,L3,67.51149425287356,30,0.040229885057471264,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L3/L9,L3,46.5,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L3/L9,L9,46.5,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L4,L4,78.91965566714491,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L5,L5,816.9302325581396,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L8,L8,181.5,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,L9,L9,177.1,25,0.0,22 42 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (L1 & L9) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,T1,T1,227.4921875,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,T1/A1,A1_T,393.5,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,T1/A1,T1,393.5,30,0.0,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
2023_2024_Q1,province_average,Prov / Avg.,T1/T2,T1,182.42857142857142,30,0.06666666666666667,22 43 2023-04-01_2023-06-30 LTBAvgDayFirstHearing Q1 2023-2024 (Other applications) TOP.xlsx
