report_id,region_id,office_code,app_combo,app_type,avg_days,performance_standard,percent_in_standard,source_file
2016_2017_Q3,province_average,Prov / Avg.,A1,A1_L,34.416666666666664,30,0.0,22 3 2016-10-01_2016-12-31 LTBAvgDayFirstHearing Oct2016-Dec2016_Q3.xlsx
2016_2017_Q3,province_average,Prov / Avg.,A1,A1_T,36.23529411764706,30,0.0,22 3 2016-10-01_2016-12-31 LTBAvgDayFirstHearing Oct2016-Dec2016_Q3.xlsx
2016_2017_Q3,province_average,Prov / Avg.,A1/A2,A1_L,28.0,30,0.0,22 3 2016-10-01_2016-12-31 LTBAvgDayFirstHearing Oct2016-Dec2016_Q3.xlsx
2016_2017_Q3,province_average,Prov / Avg.,A1/A2,A2_L,28.0,30,0.0,22 3 2016-10-01_2016-12-31 LTBAvgDayFirstHearing Oct2016-Dec2016_Q3.xlsx
2016_2017_Q3,province_average,Prov / Avg.,A1/L2,A1_L,30.0,30,0.0,22 3 2016-10-01_2016-12-31 LTBAvgDayFirstHearing Oct2016-Dec2016_Q3.xlsx
2016_2017_Q3,province_average,Prov / Avg.,A1/L2,L2,30.0,30,0.0,22 3 2016-10-01_2016-12-31 LTBAvgDayFirstHearing Oct2016-Dec2016_Q3.xlsx
2016_2017_Q3,province_average,Prov / Avg.,A1/L3,A1_L,36.0,30,0.0,22 3 2016-10-01_2016-12-31 LTBAvgDayFirstHearing Oct2016-Dec2016_Q3.xlsx
2016_2017_Q3,province_average,Prov / Avg.,A1/L3,L3,36.0,30,0.0,22 3 2016-10-01_2016-12-31 LTBAvgDayFirstHearing Oct2016-Dec2016_Q3.xlsx
2016_2017_Q3,province_average,Prov / Avg.,A1/T1,A1_T,33.0,30,0.0,22 3 2016-10-01_2016-12-31 LTBAvgDayFirstHearing Oct2016-Dec2016_Q3.xlsx
2016_2017_Q3,province_average,Prov / Avg.,A1/T1,T1,33.0,30,0.0,22 3 2016-10-01_2016-12-31 LTBAvgDayFirstHearing Oct2016-Dec2016_Q3.xlsx
2016_2017_Q3,province_average,Prov / Avg.,A2,A2_L,25.0188679245283,30,1.8867924528301887,22 3 2016-10-01_2016-12-31 LTBAvgDayFirstHearing Oct2016-Dec2016_Q3.xlsx
