report_id,region_id,office_code,app_combo,app_type,avg_days,performance_standard,percent_in_standard,source_file
2020_2021_Q4,province_average,Prov / Avg.,A1,A1_T,29.0,30,100.0,22 25 2021-01-01_2021-03-31 LTBAvgDayFirstHearing Q4 2020-2021 (Other applications).xlsx
2020_2021_Q4,province_average,Prov / Avg.,A1/T2,A1_T,47.0,30,0.0,22 25 2021-01-01_2021-03-31 LTBAvgDayFirstHearing Q4 2020-2021 (Other applications).xlsx
2020_2021_Q4,province_average,Prov / Avg.,A1/T2,T2,47.0,30,0.0,22 25 2021-01-01_2021-03-31 LTBAvgDayFirstHearing Q4 2020-2021 (Other applications).xlsx
2020_2021_Q4,province_average,Prov / Avg.,A2,A2_L,54.3,30,0.0,22 25 2021-01-01_2021-03-31 LTBAvgDayFirstHearing Q4 2020-2021 (Other applications).xlsx
2020_2021_Q4,province_average,Prov / Avg.,A2,A2_T,111.0,30,0.0,22 25 2021-01-01_2021-03-31 LTBAvgDayFirstHearing Q4 2020-2021 (Other applications).xlsx
2020_2021_Q4,province_average,Prov / Avg.,L1,L1,54.5,25,23.1,22 24 2021-01-01_2021-03-31 LTBAvgDayFirstHearing Q4 2020-2021 (L1 & L9).xlsx
2020_2021_Q4,province_average,Prov / Avg.,L1/L2,L1,39.3,30,50.0,22 25 2021-01-01_2021-03-31 LTBAvgDayFirstHearing Q4 2020-2021 (Other applications).xlsx
2020_2021_Q4,province_average,Prov / Avg.,L1/L2,L2,39.3,30,50.0,22 25 2021-01-01_2021-03-31 LTBAvgDayFirstHearing Q4 2020-2021 (Other applications).xlsx
2020_2021_Q4,province_average,Prov / Avg.,L2,L2,41.7,30,24.1,22 25 2021-01-01_2021-03-31 LTBAvgDayFirstHearing Q4 2020-2021 (Other applications).xlsx
2020_2021_Q4,province_average,Prov / Avg.,L2/L9,L2,26.0,30,100.0,22 25 2021-01-01_2021-03-31 LTBAvgDayFirstHearing Q4 2020-2021 (Other applications).xlsx
2020_2021_Q4,province_average,Prov / Avg.,L2/L9,L9,26.0,30,100.0,22 25 2021-01-01_2021-03-31 LTBAvgDayFirstHearing Q4 2020-2021 (Other applications).xlsx
2020_2021_Q4,province_average,Prov / Avg.,L3,L3,41.4,30,17.8,22 25 2021-01-01_2021-03-31 LTBAvgDayFirstHearing Q4 2020-2021 (Other applications).xlsx
2020_2021_Q4,province_average,Prov / Avg.,L3/L9,L3,29.0,30,100.0,22 25 2021-01-01_2021-03-31 LTBAvgDayFirstHearing Q4 2020-2021 (Other applications).xlsx
2020_2021_Q4,province_average,Prov / Avg.,L3/L9,L9,29.0,30,100.0,22 25 2021-01-01_2021-03-31 LTBAvgDayFirstHearing Q4 2020-2021 (Other applications).xlsx
2020_2021_Q4,province_average,Prov / Avg.,L4,L4,45.7,30,3.6,22 25 2021-01-01_2021-03-31 LTBAvgDayFirstHearing Q4 2020-2021 (Other applications).xlsx
2020_2021_Q4,province_average,Prov / Avg.,L8,L8,49.0,30,0.0,22 25 2021-01-01_2021-03-31 LTBAvgDayFirstHearing Q4 2020-2021 (Other applications).xlsx
2020_2021_Q4,province_average,Prov / Avg.,L9,L9,58.0,25,0.0,22 24 2021-01-01_2021-03-31 LTBAvgDayFirstHearing Q4 2020-2021 (L1 & L9).xlsx
2020_2021_Q4,province_average,Prov / Avg.,T1,T1,90.0,30,2.9,22 25 2021-01-01_2021-03-31 LTBAvgDayFirstHearing Q4 2020-2021 (Other applications).xlsx
