report_id,region_id,office_code,app_combo,app_type,avg_days,performance_standard,percent_in_standard,source_file
2020_2021_Q2,province_average,Prov / Avg.,A1,A1_L,5.0,30,100.0,22 21 2020-07-01_2020-09-30 LTBAvgDayFirstHearing Q2 2020-2021 (Other applications).xlsx
2020_2021_Q2,province_average,Prov / Avg.,A1,A1_T,24.5,30,75.0,22 21 2020-07-01_2020-09-30 LTBAvgDayFirstHearing Q2 2020-2021 (Other applications).xlsx
2020_2021_Q2,province_average,Prov / Avg.,A1/L2,A1_L,25.0,30,100.0,22 21 2020-07-01_2020-09-30 LTBAvgDayFirstHearing Q2 2020-2021 (Other applications).xlsx
2020_2021_Q2,province_average,Prov / Avg.,A1/L2,L2,25.0,30,100.0,22 21 2020-07-01_2020-09-30 LTBAvgDayFirstHearing Q2 2020-2021 (Other applications).xlsx
2020_2021_Q2,province_average,Prov / Avg.,A2,A2_T,36.6,30,45.5,22 21 2020-07-01_2020-09-30 LTBAvgDayFirstHearing Q2 2020-2021 (Other applications).xlsx
2020_2021_Q2,province_average,Prov / Avg.,A2/L2,A2_L,32.0,30,0.0,22 21 2020-07-01_2020-09-30 LTBAvgDayFirstHearing Q2 2020-2021 (Other applications).xlsx
2020_2021_Q2,province_average,Prov / Avg.,A2/L2,L2,32.0,30,0.0,22 21 2020-07-01_2020-09-30 LTBAvgDayFirstHearing Q2 2020-2021 (Other applications).xlsx
2020_2021_Q2,province_average,Prov / Avg.,A2/T1/T2,A2_T,28.0,30,100.0,22 21 2020-07-01_2020-09-30 LTBAvgDayFirstHearing Q2 2020-2021 (Other applications).xlsx
2020_2021_Q2,province_average,Prov / Avg.,A2/T1/T2,T1,28.0,30,100.0,22 21 2020-07-01_2020-09-30 LTBAvgDayFirstHearing Q2 2020-2021 (Other applications).xlsx
2020_2021_Q2,province_average,Prov / Avg.,A2/T1/T2,T2,28.0,30,100.0,22 21 2020-07-01_2020-09-30 LTBAvgDayFirstHearing Q2 2020-2021 (Other applications).xlsx
2020_2021_Q2,province_average,Prov / Avg.,L1,L1,29.2,25,66.7,22 20 2020-07-01_2020-09-30 LTBAvgDayFirstHearing Q2 2020-2021 (L1 & L9).xlsx
2020_2021_Q2,province_average,Prov / Avg.,L1/L2,L1,28.8,30,66.7,22 21 2020-07-01_2020-09-30 LTBAvgDayFirstHearing Q2 2020-2021 (Other applications).xlsx
2020_2021_Q2,province_average,Prov / Avg.,L1/L2,L2,28.8,30,66.7,22 21 2020-07-01_2020-09-30 LTBAvgDayFirstHearing Q2 2020-2021 (Other applications).xlsx
