report_id,region_id,office_code,app_combo,app_type,avg_days,performance_standard,percent_in_standard,source_file
2025_2026_Q3,province_average,Prov / Avg.,A1,A1_L,114.18181818181819,30,0.045454545454545456,22 63 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (Other applications) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,A1,A1_T,219.16666666666666,30,0.125,22 63 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (Other applications) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,A1/A2,A1_L,139.25,30,0.5,22 63 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (Other applications) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,A1/A2,A2_L,139.25,30,0.5,22 63 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (Other applications) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,A1/T1,A1_T,194.0,30,0.0,22 63 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (Other applications) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,A1/T1,T1,194.0,30,0.0,22 63 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (Other applications) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,A1/T2,A1_T,20.0,30,1.0,22 63 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (Other applications) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,A1/T2,T2,20.0,30,1.0,22 63 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (Other applications) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,A2,A2_L,130.7089552238806,30,0.0,22 63 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (Other applications) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,A2,A2_T,182.0,30,0.2222222222222222,22 63 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (Other applications) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,L1,L1,48.0,25,0.0037,22 62 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (L1 & L9) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,L1/L2,L1,56.30522088353413,30,0.1144578313253012,22 63 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (Other applications) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,L1/L2,L2,56.30522088353413,30,0.1144578313253012,22 63 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (Other applications) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,L10,L10,180.6520737327189,30,0.0,22 63 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (Other applications) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,L2,L2,67.33276059564719,30,0.04381443298969072,22 63 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (Other applications) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,L2/L9,L2,70.75,30,0.08333333333333333,22 63 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (Other applications) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,L2/L9,L9,70.75,30,0.08333333333333333,22 63 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (Other applications) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,L3,L3,91.0,30,0.0,22 63 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (Other applications) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,L4,L4,39.55555555555556,30,0.2222222222222222,22 63 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (Other applications) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,L5,L5,465.64619164619165,30,0.0,22 63 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (Other applications) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,L8,L8,53.4,30,0.0,22 63 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (Other applications) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,L8/L10,L10,120.0,30,0.0,22 63 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (Other applications) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,L8/L10,L8,120.0,30,0.0,22 63 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (Other applications) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,L9,L9,48.0,25,0.0,22 62 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (L1 & L9) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,T1,T1,128.81069958847738,30,0.0,22 63 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (Other applications) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,T1/T2,T1,127.80952380952381,30,0.09523809523809523,22 63 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (Other applications) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,T1/T2,T2,127.80952380952381,30,0.09523809523809523,22 63 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (Other applications) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,T1/T2/T5,T1,131.33333333333334,30,0.0,22 63 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (Other applications) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,T1/T2/T5,T2,131.33333333333334,30,0.0,22 63 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (Other applications) TOP.xlsx
2025_2026_Q3,province_average,Prov / Avg.,T1/T2/T5,T5,131.33333333333334,30,0.0,22 63 2025-10-01_2025-12-31 LTBAvgDayFirstHearing Q3 2025-2026 (Other applications) TOP.xlsx
