report_id,region_id,office_code,app_combo,app_type,avg_days,performance_standard,percent_in_standard,source_file
2019_2020_Q3,province_average,Prov / Avg.,A1,A1_L,63.0,30,0.0,22 16 2019-10-01_2019-12-31 LTBAvgDayFirstHearing Q3 2019-2020.xlsx
2019_2020_Q3,province_average,Prov / Avg.,A1,A1_T,76.47058823529412,30,0.0,22 16 2019-10-01_2019-12-31 LTBAvgDayFirstHearing Q3 2019-2020.xlsx
2019_2020_Q3,province_average,Prov / Avg.,A1/A2,A1_L,83.0,30,0.0,22 16 2019-10-01_2019-12-31 LTBAvgDayFirstHearing Q3 2019-2020.xlsx
2019_2020_Q3,province_average,Prov / Avg.,A1/A2,A2_L,83.0,30,0.0,22 16 2019-10-01_2019-12-31 LTBAvgDayFirstHearing Q3 2019-2020.xlsx
2019_2020_Q3,province_average,Prov / Avg.,A1/T2,A1_T,77.16666666666667,30,0.0,22 16 2019-10-01_2019-12-31 LTBAvgDayFirstHearing Q3 2019-2020.xlsx
2019_2020_Q3,province_average,Prov / Avg.,A1/T2,T2,77.16666666666667,30,0.0,22 16 2019-10-01_2019-12-31 LTBAvgDayFirstHearing Q3 2019-2020.xlsx
2019_2020_Q3,province_average,Prov / Avg.,A2,A2_L,66.81818181818181,30,3.3057851239669422,22 16 2019-10-01_2019-12-31 LTBAvgDayFirstHearing Q3 2019-2020.xlsx
2019_2020_Q3,province_average,Prov / Avg.,A2,A2_T,73.5,30,0.0,22 16 2019-10-01_2019-12-31 LTBAvgDayFirstHearing Q3 2019-2020.xlsx
2019_2020_Q3,province_average,Prov / Avg.,A2/L2,A2_L,53.0,30,0.0,22 16 2019-10-01_2019-12-31 LTBAvgDayFirstHearing Q3 2019-2020.xlsx
2019_2020_Q3,province_average,Prov / Avg.,A2/L2,L2,53.0,30,0.0,22 16 2019-10-01_2019-12-31 LTBAvgDayFirstHearing Q3 2019-2020.xlsx
