report_id,period_label,period_order,report_status,app_combo,app_type,avg_days,performance_standard,percent_in_standard,data_status
2017_2018_Q4,2017-18 Q4,2017.75,reported,L3,L3,27.80314960629921,30.0,47.24409448818898,reported
2017_2018_Q4,2017-18 Q4,2017.75,reported,L4,L4,27.907780979827088,30.0,43.65994236311239,reported
2017_2018_Q4,2017-18 Q4,2017.75,reported,L5,L5,90.0,30.0,0.0,reported
2017_2018_Q4,2017-18 Q4,2017.75,reported,L6,L6,,,,not_reported
2017_2018_Q4,2017-18 Q4,2017.75,reported,L7,L7,44.0,30.0,0.0,reported
2017_2018_Q4,2017-18 Q4,2017.75,reported,L8,L8,31.857142857142858,30.0,14.285714285714285,reported
2018_2019_Q1,2018-19 Q1,2018.0,missing_report,L10,L10,,,,missing_report
2018_2019_Q1,2018-19 Q1,2018.0,missing_report,L2,L2,,,,missing_report
2018_2019_Q1,2018-19 Q1,2018.0,missing_report,L3,L3,,,,missing_report
2018_2019_Q1,2018-19 Q1,2018.0,missing_report,L4,L4,,,,missing_report
2018_2019_Q1,2018-19 Q1,2018.0,missing_report,L5,L5,,,,missing_report
2018_2019_Q1,2018-19 Q1,2018.0,missing_report,L6,L6,,,,missing_report
2018_2019_Q1,2018-19 Q1,2018.0,missing_report,L7,L7,,,,missing_report
2018_2019_Q1,2018-19 Q1,2018.0,missing_report,L8,L8,,,,missing_report
2018_2019_Q2,2018-19 Q2,2018.25,reported,L10,L10,,,,not_reported
2018_2019_Q2,2018-19 Q2,2018.25,reported,L2,L2,34.5459035444509,30.0,24.2300987797792,reported
2018_2019_Q2,2018-19 Q2,2018.25,reported,L3,L3,30.8125,30.0,37.5,reported
2018_2019_Q2,2018-19 Q2,2018.25,reported,L4,L4,30.41369472182596,30.0,37.803138373751786,reported
2018_2019_Q2,2018-19 Q2,2018.25,reported,L5,L5,,,,not_reported
2018_2019_Q2,2018-19 Q2,2018.25,reported,L6,L6,72.0,30.0,0.0,reported
2018_2019_Q2,2018-19 Q2,2018.25,reported,L7,L7,39.0,30.0,0.0,reported
2018_2019_Q2,2018-19 Q2,2018.25,reported,L8,L8,42.333333333333336,30.0,0.0,reported
2018_2019_Q3,2018-19 Q3,2018.5,reported,L10,L10,,,,not_reported
2018_2019_Q3,2018-19 Q3,2018.5,reported,L2,L2,38.02564858490566,30.0,17.83608490566038,reported
2018_2019_Q3,2018-19 Q3,2018.5,reported,L3,L3,33.33009708737864,30.0,29.126213592233007,reported
2018_2019_Q3,2018-19 Q3,2018.5,reported,L4,L4,32.082317073170735,30.0,36.28048780487805,reported
2018_2019_Q3,2018-19 Q3,2018.5,reported,L5,L5,62.0,30.0,0.0,reported
2018_2019_Q3,2018-19 Q3,2018.5,reported,L6,L6,,,,not_reported
2018_2019_Q3,2018-19 Q3,2018.5,reported,L7,L7,84.0,30.0,0.0,reported
2018_2019_Q3,2018-19 Q3,2018.5,reported,L8,L8,40.6,30.0,10.0,reported
2018_2019_Q4,2018-19 Q4,2018.75,reported,L10,L10,,,,not_reported
2018_2019_Q4,2018-19 Q4,2018.75,reported,L2,L2,38.207541654487,30.0,22.18649517684888,reported
2018_2019_Q4,2018-19 Q4,2018.75,reported,L3,L3,33.58015267175573,30.0,34.35114503816794,reported
2018_2019_Q4,2018-19 Q4,2018.75,reported,L4,L4,34.456724367509985,30.0,30.49267643142477,reported
2018_2019_Q4,2018-19 Q4,2018.75,reported,L5,L5,198.19753086419752,30.0,0.0,reported
2018_2019_Q4,2018-19 Q4,2018.75,reported,L6,L6,56.0,30.0,0.0,reported
2018_2019_Q4,2018-19 Q4,2018.75,reported,L7,L7,,,,not_reported
2018_2019_Q4,2018-19 Q4,2018.75,reported,L8,L8,42.63636363636363,30.0,9.090909090909092,reported
2019_2020_Q1,2019-20 Q1,2019.0,reported,L10,L10,,,,not_reported
2019_2020_Q1,2019-20 Q1,2019.0,reported,L2,L2,44.009438775510205,30.0,15.56122448979592,reported
2019_2020_Q1,2019-20 Q1,2019.0,reported,L3,L3,35.86577181208054,30.0,26.845637583892614,reported
2019_2020_Q1,2019-20 Q1,2019.0,reported,L4,L4,37.3419540229885,30.0,23.5632183908046,reported
2019_2020_Q1,2019-20 Q1,2019.0,reported,L5,L5,152.78947368421052,30.0,0.0,reported
2019_2020_Q1,2019-20 Q1,2019.0,reported,L6,L6,,,,not_reported
2019_2020_Q1,2019-20 Q1,2019.0,reported,L7,L7,,,,not_reported
2019_2020_Q1,2019-20 Q1,2019.0,reported,L8,L8,56.61538461538461,30.0,0.0,reported
2019_2020_Q2,2019-20 Q2,2019.25,reported,L10,L10,,,,not_reported
2019_2020_Q2,2019-20 Q2,2019.25,reported,L2,L2,43.8010622887494,30.0,13.544181554804444,reported
2019_2020_Q2,2019-20 Q2,2019.25,reported,L3,L3,37.708333333333336,30.0,22.395833333333336,reported
2019_2020_Q2,2019-20 Q2,2019.25,reported,L4,L4,39.26216216216216,30.0,14.864864864864863,reported
2019_2020_Q2,2019-20 Q2,2019.25,reported,L5,L5,310.22222222222223,30.0,0.0,reported
2019_2020_Q2,2019-20 Q2,2019.25,reported,L6,L6,,,,not_reported
2019_2020_Q2,2019-20 Q2,2019.25,reported,L7,L7,47.0,30.0,0.0,reported
2019_2020_Q2,2019-20 Q2,2019.25,reported,L8,L8,41.583333333333336,30.0,16.666666666666664,reported
2019_2020_Q3,2019-20 Q3,2019.5,reported,L10,L10,,,,not_reported
2019_2020_Q3,2019-20 Q3,2019.5,reported,L2,L2,67.59372549019608,30.0,6.875816993464053,reported
2019_2020_Q3,2019-20 Q3,2019.5,reported,L3,L3,44.16417910447761,30.0,17.16417910447761,reported
2019_2020_Q3,2019-20 Q3,2019.5,reported,L4,L4,53.74293785310734,30.0,9.463276836158192,reported
2019_2020_Q3,2019-20 Q3,2019.5,reported,L5,L5,123.0,30.0,0.0,reported
2019_2020_Q3,2019-20 Q3,2019.5,reported,L6,L6,,,,not_reported
2019_2020_Q3,2019-20 Q3,2019.5,reported,L7,L7,,,,not_reported
2019_2020_Q3,2019-20 Q3,2019.5,reported,L8,L8,69.125,30.0,0.0,reported
2019_2020_Q4,2019-20 Q4,2019.75,reported,L10,L10,,,,not_reported
2019_2020_Q4,2019-20 Q4,2019.75,reported,L2,L2,98.361641609102,30.0,2.6412027631044293,reported
2019_2020_Q4,2019-20 Q4,2019.75,reported,L3,L3,88.16,30.0,12.0,reported
2019_2020_Q4,2019-20 Q4,2019.75,reported,L4,L4,93.26638477801268,30.0,9.513742071881609,reported
